sale_date,medicine_name,manufacturer,storage_condition,quantity_sold,temperature,flu_season,rain,Unit_type
29/12/2025,Acetylcysteine syrup,DHG Pharma,Cool place,2960,17.33,1,0,chai
29/12/2025,Amoxicillin-Clavulanate,Glomed,Room temperature,2172,17.39,1,0,hộp
29/12/2025,Coldrex,GSK,Room temperature,7122,17.28,1,1,hộp
29/12/2025,Ibuprofen 200mg,Traphaco,Room temperature,5922,17.50,1,0,hộp
29/12/2025,Loratadine 10mg,Sanofi,Room temperature,3467,17.27,1,0,hộp
29/12/2025,Omeprazole 20mg,STADA,Room temperature,3647,17.19,1,0,hộp
29/12/2025,Paracetamol 500mg,DHG Pharma,Room temperature,7270,17.72,1,1,hộp
29/12/2025,Salbutamol inhaler,GSK,Cool place,3384,18.04,1,0,chai
29/12/2025,Salonpas,Hisamitsu,Dry place,8424,17.17,1,0,gói
29/12/2025,Smecta,Ipsen,Dry place,4560,17.79,1,0,gói
29/12/2025,Thuốc ho Prospan,Engelhard,Cool place,5463,18.53,1,1,chai
29/12/2025,V-Rohto,Rohto,Cool place,6223,18.74,1,0,chai
29/12/2025,Vitamin C 500mg,DHG Pharma,Room temperature,8852,18.28,1,0,hộp
29/12/2025,Vitamin D3 1000 IU,Nature Made,Room temperature,5017,18.53,1,0,lọ
29/12/2025,Xịt mũi Nazal,Nam Ha Pharma,Cool place,7194,17.25,1,0,chai
30/12/2025,Acetylcysteine syrup,DHG Pharma,Cool place,2893,17.31,1,1,chai
30/12/2025,Amoxicillin-Clavulanate,Glomed,Room temperature,2115,17.57,1,0,hộp
30/12/2025,Coldrex,GSK,Room temperature,6945,17.30,1,0,hộp
30/12/2025,Ibuprofen 200mg,Traphaco,Room temperature,5796,17.39,1,0,hộp
30/12/2025,Loratadine 10mg,Sanofi,Room temperature,3399,17.18,1,0,hộp
30/12/2025,Omeprazole 20mg,STADA,Room temperature,3531,16.98,1,1,hộp
30/12/2025,Paracetamol 500mg,DHG Pharma,Room temperature,7055,17.76,1,1,hộp
30/12/2025,Salbutamol inhaler,GSK,Cool place,3306,18.18,1,1,chai
30/12/2025,Salonpas,Hisamitsu,Dry place,8166,17.11,1,1,gói
30/12/2025,Smecta,Ipsen,Dry place,4438,17.62,1,1,gói
30/12/2025,Thuốc ho Prospan,Engelhard,Cool place,5317,18.58,1,1,chai
30/12/2025,V-Rohto,Rohto,Cool place,6059,18.83,1,0,chai
30/12/2025,Vitamin C 500mg,DHG Pharma,Room temperature,8671,18.30,1,0,hộp
30/12/2025,Vitamin D3 1000 IU,Nature Made,Room temperature,4881,18.57,1,1,lọ
30/12/2025,Xịt mũi Nazal,Nam Ha Pharma,Cool place,7003,17.29,1,0,chai
31/12/2025,Acetylcysteine syrup,DHG Pharma,Cool place,2830,17.29,1,1,chai
31/12/2025,Amoxicillin-Clavulanate,Glomed,Room temperature,2061,17.74,1,0,hộp
31/12/2025,Coldrex,GSK,Room temperature,6781,17.31,1,0,hộp
31/12/2025,Ibuprofen 200mg,Traphaco,Room temperature,5676,17.29,1,0,hộp
31/12/2025,Loratadine 10mg,Sanofi,Room temperature,3336,17.10,1,1,hộp
31/12/2025,Omeprazole 20mg,STADA,Room temperature,3423,16.78,1,0,hộp
31/12/2025,Paracetamol 500mg,DHG Pharma,Room temperature,6856,17.79,1,1,hộp
31/12/2025,Salbutamol inhaler,GSK,Cool place,3231,18.31,1,1,chai
31/12/2025,Salonpas,Hisamitsu,Dry place,7926,17.05,1,0,gói
31/12/2025,Smecta,Ipsen,Dry place,4324,17.46,1,1,gói
31/12/2025,Thuốc ho Prospan,Engelhard,Cool place,5181,18.64,1,0,chai
31/12/2025,V-Rohto,Rohto,Cool place,5906,18.91,1,1,chai
31/12/2025,Vitamin C 500mg,DHG Pharma,Room temperature,8500,18.32,1,0,hộp
31/12/2025,Vitamin D3 1000 IU,Nature Made,Room temperature,4753,18.59,1,0,lọ
31/12/2025,Xịt mũi Nazal,Nam Ha Pharma,Cool place,6822,17.32,1,1,chai
01/01/2026,Acetylcysteine syrup,DHG Pharma,Cool place,2773,17.27,1,1,chai
01/01/2026,Amoxicillin-Clavulanate,Glomed,Room temperature,2014,17.89,1,1,hộp
01/01/2026,Coldrex,GSK,Room temperature,6638,17.34,1,0,hộp
01/01/2026,Ibuprofen 200mg,Traphaco,Room temperature,5566,17.20,1,0,hộp
01/01/2026,Loratadine 10mg,Sanofi,Room temperature,3281,17.03,1,0,hộp
01/01/2026,Omeprazole 20mg,STADA,Room temperature,3328,16.60,1,0,hộp
01/01/2026,Paracetamol 500mg,DHG Pharma,Room temperature,6680,17.82,1,0,hộp
01/01/2026,Salbutamol inhaler,GSK,Cool place,3160,18.42,1,0,chai
01/01/2026,Salonpas,Hisamitsu,Dry place,7712,17.00,1,1,gói
01/01/2026,Smecta,Ipsen,Dry place,4222,17.31,1,0,gói
01/01/2026,Thuốc ho Prospan,Engelhard,Cool place,5060,18.69,1,0,chai
01/01/2026,V-Rohto,Rohto,Cool place,5769,18.97,1,1,chai
01/01/2026,Vitamin C 500mg,DHG Pharma,Room temperature,8344,18.34,1,0,hộp
01/01/2026,Vitamin D3 1000 IU,Nature Made,Room temperature,4640,18.62,1,0,lọ
01/01/2026,Xịt mũi Nazal,Nam Ha Pharma,Cool place,6660,17.35,1,0,chai
02/01/2026,Acetylcysteine syrup,DHG Pharma,Cool place,2725,17.25,1,0,chai
02/01/2026,Amoxicillin-Clavulanate,Glomed,Room temperature,1974,18.03,1,1,hộp
02/01/2026,Coldrex,GSK,Room temperature,6518,17.36,1,1,hộp
02/01/2026,Ibuprofen 200mg,Traphaco,Room temperature,5469,17.12,1,0,hộp
02/01/2026,Loratadine 10mg,Sanofi,Room temperature,3235,16.97,1,0,hộp
02/01/2026,Omeprazole 20mg,STADA,Room temperature,3248,16.45,1,0,hộp
02/01/2026,Paracetamol 500mg,DHG Pharma,Room temperature,6532,17.85,1,0,hộp
02/01/2026,Salbutamol inhaler,GSK,Cool place,3096,18.52,1,0,chai
02/01/2026,Salonpas,Hisamitsu,Dry place,7534,16.95,1,0,gói
02/01/2026,Smecta,Ipsen,Dry place,4137,17.18,1,1,gói
02/01/2026,Thuốc ho Prospan,Engelhard,Cool place,4958,18.74,1,0,chai
02/01/2026,V-Rohto,Rohto,Cool place,5654,19.03,1,1,chai
02/01/2026,Vitamin C 500mg,DHG Pharma,Room temperature,8206,18.36,1,0,hộp
02/01/2026,Vitamin D3 1000 IU,Nature Made,Room temperature,4544,18.64,1,1,lọ
02/01/2026,Xịt mũi Nazal,Nam Ha Pharma,Cool place,6521,17.37,1,0,chai
03/01/2026,Acetylcysteine syrup,DHG Pharma,Cool place,2687,17.23,1,0,chai
03/01/2026,Amoxicillin-Clavulanate,Glomed,Room temperature,1943,18.13,1,1,hộp
03/01/2026,Coldrex,GSK,Room temperature,6427,17.39,1,0,hộp
03/01/2026,Ibuprofen 200mg,Traphaco,Room temperature,5390,17.06,1,0,hộp
03/01/2026,Loratadine 10mg,Sanofi,Room temperature,3200,16.93,1,0,hộp
03/01/2026,Omeprazole 20mg,STADA,Room temperature,3186,16.33,1,0,hộp
03/01/2026,Paracetamol 500mg,DHG Pharma,Room temperature,6419,17.87,1,0,hộp
03/01/2026,Salbutamol inhaler,GSK,Cool place,3040,18.60,1,0,chai
03/01/2026,Salonpas,Hisamitsu,Dry place,7397,16.92,1,0,gói
03/01/2026,Smecta,Ipsen,Dry place,4071,17.09,1,0,gói
03/01/2026,Thuốc ho Prospan,Engelhard,Cool place,4880,18.79,1,1,chai
03/01/2026,V-Rohto,Rohto,Cool place,5566,19.07,1,0,chai
03/01/2026,Vitamin C 500mg,DHG Pharma,Room temperature,8093,18.39,1,0,hộp
03/01/2026,Vitamin D3 1000 IU,Nature Made,Room temperature,4471,18.65,1,0,lọ
03/01/2026,Xịt mũi Nazal,Nam Ha Pharma,Cool place,6411,17.40,1,1,chai
04/01/2026,Acetylcysteine syrup,DHG Pharma,Cool place,2662,17.23,1,0,chai
04/01/2026,Amoxicillin-Clavulanate,Glomed,Room temperature,1923,18.20,1,0,hộp
04/01/2026,Coldrex,GSK,Room temperature,6369,17.41,1,0,hộp
04/01/2026,Ibuprofen 200mg,Traphaco,Room temperature,5332,17.01,1,0,hộp
04/01/2026,Loratadine 10mg,Sanofi,Room temperature,3177,16.90,1,0,hộp
04/01/2026,Omeprazole 20mg,STADA,Room temperature,3147,16.25,1,0,hộp
04/01/2026,Paracetamol 500mg,DHG Pharma,Room temperature,6347,17.88,1,1,hộp
04/01/2026,Salbutamol inhaler,GSK,Cool place,2996,18.65,1,1,chai
04/01/2026,Salonpas,Hisamitsu,Dry place,7309,16.90,1,1,gói
04/01/2026,Smecta,Ipsen,Dry place,4029,17.02,1,1,gói
04/01/2026,Thuốc ho Prospan,Engelhard,Cool place,4829,18.84,1,1,chai
04/01/2026,V-Rohto,Rohto,Cool place,5509,19.10,1,0,chai
04/01/2026,Vitamin C 500mg,DHG Pharma,Room temperature,8008,18.42,1,0,hộp
04/01/2026,Vitamin D3 1000 IU,Nature Made,Room temperature,4424,18.66,1,0,lọ
04/01/2026,Xịt mũi Nazal,Nam Ha Pharma,Cool place,6336,17.42,1,0,chai
05/01/2026,Acetylcysteine syrup,DHG Pharma,Cool place,2651,17.22,1,0,chai
05/01/2026,Amoxicillin-Clavulanate,Glomed,Room temperature,1916,18.22,1,0,hộp
05/01/2026,Coldrex,GSK,Room temperature,6348,17.44,1,0,hộp
05/01/2026,Ibuprofen 200mg,Traphaco,Room temperature,5299,17.00,1,0,hộp
05/01/2026,Loratadine 10mg,Sanofi,Room temperature,3168,16.89,1,0,hộp
05/01/2026,Omeprazole 20mg,STADA,Room temperature,3133,16.22,1,0,hộp
05/01/2026,Paracetamol 500mg,DHG Pharma,Room temperature,6321,17.89,1,0,hộp
05/01/2026,Salbutamol inhaler,GSK,Cool place,2964,18.67,1,1,chai
05/01/2026,Salonpas,Hisamitsu,Dry place,7278,16.89,1,0,gói
05/01/2026,Smecta,Ipsen,Dry place,4014,17.00,1,0,gói
05/01/2026,Thuốc ho Prospan,Engelhard,Cool place,4811,18.89,1,0,chai
05/01/2026,V-Rohto,Rohto,Cool place,5489,19.11,1,0,chai
05/01/2026,Vitamin C 500mg,DHG Pharma,Room temperature,7955,18.44,1,1,hộp
05/01/2026,Vitamin D3 1000 IU,Nature Made,Room temperature,4407,18.67,1,0,lọ
05/01/2026,Xịt mũi Nazal,Nam Ha Pharma,Cool place,6301,17.44,1,0,chai
06/01/2026,Acetylcysteine syrup,DHG Pharma,Cool place,2648,17.26,1,1,chai
06/01/2026,Amoxicillin-Clavulanate,Glomed,Room temperature,1920,18.20,1,0,hộp
06/01/2026,Coldrex,GSK,Room temperature,6361,17.52,1,1,hộp
06/01/2026,Ibuprofen 200mg,Traphaco,Room temperature,5280,17.02,1,0,hộp
06/01/2026,Loratadine 10mg,Sanofi,Room temperature,3167,17.03,1,0,hộp
06/01/2026,Omeprazole 20mg,STADA,Room temperature,3139,16.27,1,0,hộp
06/01/2026,Paracetamol 500mg,DHG Pharma,Room temperature,6333,17.87,1,0,hộp
06/01/2026,Salbutamol inhaler,GSK,Cool place,2939,18.64,1,1,chai
06/01/2026,Salonpas,Hisamitsu,Dry place,7285,16.97,1,0,gói
06/01/2026,Smecta,Ipsen,Dry place,4016,17.06,1,0,gói
06/01/2026,Thuốc ho Prospan,Engelhard,Cool place,4811,18.94,1,0,chai
06/01/2026,V-Rohto,Rohto,Cool place,5500,19.06,1,1,chai
06/01/2026,Vitamin C 500mg,DHG Pharma,Room temperature,7920,18.51,1,0,hộp
06/01/2026,Vitamin D3 1000 IU,Nature Made,Room temperature,4407,18.60,1,0,lọ
06/01/2026,Xịt mũi Nazal,Nam Ha Pharma,Cool place,6289,17.47,1,0,chai
07/01/2026,Acetylcysteine syrup,DHG Pharma,Cool place,2646,17.36,1,0,chai
07/01/2026,Amoxicillin-Clavulanate,Glomed,Room temperature,1929,18.16,1,0,hộp
07/01/2026,Coldrex,GSK,Room temperature,6393,17.67,1,0,hộp
07/01/2026,Ibuprofen 200mg,Traphaco,Room temperature,5262,17.07,1,0,hộp
07/01/2026,Loratadine 10mg,Sanofi,Room temperature,3166,17.40,1,0,hộp
07/01/2026,Omeprazole 20mg,STADA,Room temperature,3153,16.39,1,0,hộp
07/01/2026,Paracetamol 500mg,DHG Pharma,Room temperature,6365,17.82,1,0,hộp
07/01/2026,Salbutamol inhaler,GSK,Cool place,2914,18.58,1,0,chai
07/01/2026,Salonpas,Hisamitsu,Dry place,7305,17.18,1,1,gói
07/01/2026,Smecta,Ipsen,Dry place,4023,17.20,1,0,gói
07/01/2026,Thuốc ho Prospan,Engelhard,Cool place,4811,19.00,1,0,chai
07/01/2026,V-Rohto,Rohto,Cool place,5529,18.91,1,0,chai
07/01/2026,Vitamin C 500mg,DHG Pharma,Room temperature,7888,18.63,1,0,hộp
07/01/2026,Vitamin D3 1000 IU,Nature Made,Room temperature,4409,18.42,1,1,lọ
07/01/2026,Xịt mũi Nazal,Nam Ha Pharma,Cool place,6277,17.49,1,1,chai
08/01/2026,Acetylcysteine syrup,DHG Pharma,Cool place,2643,17.50,1,0,chai
08/01/2026,Amoxicillin-Clavulanate,Glomed,Room temperature,1941,18.09,1,0,hộp
08/01/2026,Coldrex,GSK,Room temperature,6438,17.87,1,0,hộp
08/01/2026,Ibuprofen 200mg,Traphaco,Room temperature,5246,17.14,1,0,hộp
08/01/2026,Loratadine 10mg,Sanofi,Room temperature,3165,17.89,1,0,hộp
08/01/2026,Omeprazole 20mg,STADA,Room temperature,3172,16.55,1,0,hộp
08/01/2026,Paracetamol 500mg,DHG Pharma,Room temperature,6410,17.76,1,1,hộp
08/01/2026,Salbutamol inhaler,GSK,Cool place,2891,18.49,1,0,chai
08/01/2026,Salonpas,Hisamitsu,Dry place,7331,17.47,1,0,gói
08/01/2026,Smecta,Ipsen,Dry place,4033,17.39,1,1,gói
08/01/2026,Thuốc ho Prospan,Engelhard,Cool place,4810,19.06,1,0,chai
08/01/2026,V-Rohto,Rohto,Cool place,5569,18.72,1,0,chai
08/01/2026,Vitamin C 500mg,DHG Pharma,Room temperature,7859,18.78,1,1,hộp
08/01/2026,Vitamin D3 1000 IU,Nature Made,Room temperature,4411,18.19,1,0,lọ
08/01/2026,Xịt mũi Nazal,Nam Ha Pharma,Cool place,6267,17.51,1,0,chai
09/01/2026,Acetylcysteine syrup,DHG Pharma,Cool place,2642,17.67,1,1,chai
09/01/2026,Amoxicillin-Clavulanate,Glomed,Room temperature,1955,18.02,1,0,hộp
09/01/2026,Coldrex,GSK,Room temperature,6487,18.07,1,1,hộp
09/01/2026,Ibuprofen 200mg,Traphaco,Room temperature,5232,17.23,1,0,hộp
09/01/2026,Loratadine 10mg,Sanofi,Room temperature,3164,18.44,1,0,hộp
09/01/2026,Omeprazole 20mg,STADA,Room temperature,3194,16.73,1,0,hộp
09/01/2026,Paracetamol 500mg,DHG Pharma,Room temperature,6463,17.69,1,0,hộp
09/01/2026,Salbutamol inhaler,GSK,Cool place,2872,18.40,1,0,chai
09/01/2026,Salonpas,Hisamitsu,Dry place,7360,17.80,1,0,gói
09/01/2026,Smecta,Ipsen,Dry place,4044,17.61,1,0,gói
09/01/2026,Thuốc ho Prospan,Engelhard,Cool place,4810,19.12,1,0,chai
09/01/2026,V-Rohto,Rohto,Cool place,5612,18.50,1,0,chai
09/01/2026,Vitamin C 500mg,DHG Pharma,Room temperature,7834,18.94,1,0,hộp
09/01/2026,Vitamin D3 1000 IU,Nature Made,Room temperature,4412,17.93,1,0,lọ
09/01/2026,Xịt mũi Nazal,Nam Ha Pharma,Cool place,6259,17.53,1,0,chai
10/01/2026,Acetylcysteine syrup,DHG Pharma,Cool place,2640,17.84,1,0,chai
10/01/2026,Amoxicillin-Clavulanate,Glomed,Room temperature,1968,17.95,1,1,hộp
10/01/2026,Coldrex,GSK,Room temperature,6533,18.26,1,0,hộp
10/01/2026,Ibuprofen 200mg,Traphaco,Room temperature,5222,17.34,1,0,hộp
10/01/2026,Loratadine 10mg,Sanofi,Room temperature,3163,18.94,1,1,hộp
10/01/2026,Omeprazole 20mg,STADA,Room temperature,3214,16.91,1,0,hộp
10/01/2026,Paracetamol 500mg,DHG Pharma,Room temperature,6515,17.62,1,0,hộp
10/01/2026,Salbutamol inhaler,GSK,Cool place,2856,18.31,1,0,chai
10/01/2026,Salonpas,Hisamitsu,Dry place,7387,18.12,1,0,gói
10/01/2026,Smecta,Ipsen,Dry place,4056,17.80,1,0,gói
10/01/2026,Thuốc ho Prospan,Engelhard,Cool place,4810,19.17,1,1,chai
10/01/2026,V-Rohto,Rohto,Cool place,5653,18.31,1,1,chai
10/01/2026,Vitamin C 500mg,DHG Pharma,Room temperature,7815,19.08,1,0,hộp
10/01/2026,Vitamin D3 1000 IU,Nature Made,Room temperature,4414,17.69,1,0,lọ
10/01/2026,Xịt mũi Nazal,Nam Ha Pharma,Cool place,6253,17.54,1,1,chai
11/01/2026,Acetylcysteine syrup,DHG Pharma,Cool place,2639,17.99,1,0,chai
11/01/2026,Amoxicillin-Clavulanate,Glomed,Room temperature,1977,17.91,1,1,hộp
11/01/2026,Coldrex,GSK,Room temperature,6566,18.39,1,1,hộp
11/01/2026,Ibuprofen 200mg,Traphaco,Room temperature,5215,17.45,1,1,hộp
11/01/2026,Loratadine 10mg,Sanofi,Room temperature,3163,19.30,1,0,hộp
11/01/2026,Omeprazole 20mg,STADA,Room temperature,3228,17.04,1,0,hộp
11/01/2026,Paracetamol 500mg,DHG Pharma,Room temperature,6561,17.57,1,1,hộp
11/01/2026,Salbutamol inhaler,GSK,Cool place,2846,18.25,1,1,chai
11/01/2026,Salonpas,Hisamitsu,Dry place,7406,18.39,1,1,gói
11/01/2026,Smecta,Ipsen,Dry place,4066,17.94,1,1,gói
11/01/2026,Thuốc ho Prospan,Engelhard,Cool place,4810,19.21,1,1,chai
11/01/2026,V-Rohto,Rohto,Cool place,5682,18.17,1,0,chai
11/01/2026,Vitamin C 500mg,DHG Pharma,Room temperature,7803,19.18,1,0,hộp
11/01/2026,Vitamin D3 1000 IU,Nature Made,Room temperature,4416,17.51,1,1,lọ
11/01/2026,Xịt mũi Nazal,Nam Ha Pharma,Cool place,6249,17.55,1,1,chai
12/01/2026,Acetylcysteine syrup,DHG Pharma,Cool place,2639,18.11,1,0,chai
12/01/2026,Amoxicillin-Clavulanate,Glomed,Room temperature,1981,17.89,1,1,hộp
12/01/2026,Coldrex,GSK,Room temperature,6579,18.44,1,0,hộp
12/01/2026,Ibuprofen 200mg,Traphaco,Room temperature,5213,17.56,1,1,hộp
12/01/2026,Loratadine 10mg,Sanofi,Room temperature,3163,19.44,1,0,hộp
12/01/2026,Omeprazole 20mg,STADA,Room temperature,3234,17.11,1,0,hộp
12/01/2026,Paracetamol 500mg,DHG Pharma,Room temperature,6593,17.56,1,0,hộp
12/01/2026,Salbutamol inhaler,GSK,Cool place,2842,18.22,1,0,chai
12/01/2026,Salonpas,Hisamitsu,Dry place,7414,18.56,1,0,gói
12/01/2026,Smecta,Ipsen,Dry place,4075,18.00,1,1,gói
12/01/2026,Thuốc ho Prospan,Engelhard,Cool place,4810,19.22,1,0,chai
12/01/2026,V-Rohto,Rohto,Cool place,5694,18.11,1,0,chai
12/01/2026,Vitamin C 500mg,DHG Pharma,Room temperature,7799,19.22,1,0,hộp
12/01/2026,Vitamin D3 1000 IU,Nature Made,Room temperature,4416,17.44,1,1,lọ
12/01/2026,Xịt mũi Nazal,Nam Ha Pharma,Cool place,6248,17.56,1,0,chai
13/01/2026,Acetylcysteine syrup,DHG Pharma,Cool place,2641,18.21,1,0,chai
13/01/2026,Amoxicillin-Clavulanate,Glomed,Room temperature,1978,17.91,1,1,hộp
13/01/2026,Coldrex,GSK,Room temperature,6574,18.37,1,1,hộp
13/01/2026,Ibuprofen 200mg,Traphaco,Room temperature,5215,17.69,1,0,hộp
13/01/2026,Loratadine 10mg,Sanofi,Room temperature,3164,19.35,1,0,hộp
13/01/2026,Omeprazole 20mg,STADA,Room temperature,3233,17.13,1,0,hộp
13/01/2026,Paracetamol 500mg,DHG Pharma,Room temperature,6613,17.64,1,0,hộp
13/01/2026,Salbutamol inhaler,GSK,Cool place,2844,18.28,1,1,chai
13/01/2026,Salonpas,Hisamitsu,Dry place,7394,18.65,1,1,gói
13/01/2026,Smecta,Ipsen,Dry place,4081,17.96,1,0,gói
13/01/2026,Thuốc ho Prospan,Engelhard,Cool place,4811,19.11,1,0,chai
13/01/2026,V-Rohto,Rohto,Cool place,5684,18.13,1,0,chai
13/01/2026,Vitamin C 500mg,DHG Pharma,Room temperature,7800,19.17,1,0,hộp
13/01/2026,Vitamin D3 1000 IU,Nature Made,Room temperature,4409,17.54,1,1,lọ
13/01/2026,Xịt mũi Nazal,Nam Ha Pharma,Cool place,6252,17.56,1,0,chai
14/01/2026,Acetylcysteine syrup,DHG Pharma,Cool place,2646,18.32,1,0,chai
14/01/2026,Amoxicillin-Clavulanate,Glomed,Room temperature,1970,17.95,1,0,hộp
14/01/2026,Coldrex,GSK,Room temperature,6561,18.18,1,0,hộp
14/01/2026,Ibuprofen 200mg,Traphaco,Room temperature,5222,17.88,1,0,hộp
14/01/2026,Loratadine 10mg,Sanofi,Room temperature,3166,19.09,1,0,hộp
14/01/2026,Omeprazole 20mg,STADA,Room temperature,3230,17.15,1,0,hộp
14/01/2026,Paracetamol 500mg,DHG Pharma,Room temperature,6627,17.84,1,0,hộp
14/01/2026,Salbutamol inhaler,GSK,Cool place,2851,18.42,1,0,chai
14/01/2026,Salonpas,Hisamitsu,Dry place,7342,18.75,1,1,gói
14/01/2026,Smecta,Ipsen,Dry place,4086,17.85,1,0,gói
14/01/2026,Thuốc ho Prospan,Engelhard,Cool place,4813,18.80,1,1,chai
14/01/2026,V-Rohto,Rohto,Cool place,5660,18.18,1,0,chai
14/01/2026,Vitamin C 500mg,DHG Pharma,Room temperature,7802,19.03,1,0,hộp
14/01/2026,Vitamin D3 1000 IU,Nature Made,Room temperature,4390,17.77,1,0,lọ
14/01/2026,Xịt mũi Nazal,Nam Ha Pharma,Cool place,6264,17.56,1,1,chai
15/01/2026,Acetylcysteine syrup,DHG Pharma,Cool place,2654,18.43,1,1,chai
15/01/2026,Amoxicillin-Clavulanate,Glomed,Room temperature,1960,18.02,1,1,hộp
15/01/2026,Coldrex,GSK,Room temperature,6543,17.92,1,0,hộp
15/01/2026,Ibuprofen 200mg,Traphaco,Room temperature,5232,18.10,1,0,hộp
15/01/2026,Loratadine 10mg,Sanofi,Room temperature,3169,18.74,1,0,hộp
15/01/2026,Omeprazole 20mg,STADA,Room temperature,3226,17.16,1,0,hộp
15/01/2026,Paracetamol 500mg,DHG Pharma,Room temperature,6639,18.12,1,0,hộp
15/01/2026,Salbutamol inhaler,GSK,Cool place,2861,18.62,1,1,chai
15/01/2026,Salonpas,Hisamitsu,Dry place,7272,18.83,1,0,gói
15/01/2026,Smecta,Ipsen,Dry place,4091,17.69,1,0,gói
15/01/2026,Thuốc ho Prospan,Engelhard,Cool place,4817,18.39,1,1,chai
15/01/2026,V-Rohto,Rohto,Cool place,5626,18.24,1,0,chai
15/01/2026,Vitamin C 500mg,DHG Pharma,Room temperature,7806,18.84,1,1,hộp
15/01/2026,Vitamin D3 1000 IU,Nature Made,Room temperature,4364,18.10,1,1,lọ
15/01/2026,Xịt mũi Nazal,Nam Ha Pharma,Cool place,6282,17.56,1,0,chai
16/01/2026,Acetylcysteine syrup,DHG Pharma,Cool place,2665,18.52,1,1,chai
16/01/2026,Amoxicillin-Clavulanate,Glomed,Room temperature,1949,18.09,1,0,hộp
16/01/2026,Coldrex,GSK,Room temperature,6523,17.64,1,1,hộp
16/01/2026,Ibuprofen 200mg,Traphaco,Room temperature,5246,18.31,1,1,hộp
16/01/2026,Loratadine 10mg,Sanofi,Room temperature,3174,18.37,1,0,hộp
16/01/2026,Omeprazole 20mg,STADA,Room temperature,3221,17.17,1,0,hộp
16/01/2026,Paracetamol 500mg,DHG Pharma,Room temperature,6650,18.43,1,0,hộp
16/01/2026,Salbutamol inhaler,GSK,Cool place,2874,18.83,1,0,chai
16/01/2026,Salonpas,Hisamitsu,Dry place,7197,18.90,1,0,gói
16/01/2026,Smecta,Ipsen,Dry place,4095,17.53,1,0,gói
16/01/2026,Thuốc ho Prospan,Engelhard,Cool place,4823,17.94,1,1,chai
16/01/2026,V-Rohto,Rohto,Cool place,5590,18.31,1,1,chai
16/01/2026,Vitamin C 500mg,DHG Pharma,Room temperature,7812,18.62,1,0,hộp
16/01/2026,Vitamin D3 1000 IU,Nature Made,Room temperature,4337,18.46,1,0,lọ
16/01/2026,Xịt mũi Nazal,Nam Ha Pharma,Cool place,6306,17.56,1,1,chai
17/01/2026,Acetylcysteine syrup,DHG Pharma,Cool place,2678,18.60,1,1,chai
17/01/2026,Amoxicillin-Clavulanate,Glomed,Room temperature,1938,18.16,1,0,hộp
17/01/2026,Coldrex,GSK,Room temperature,6505,17.38,1,0,hộp
17/01/2026,Ibuprofen 200mg,Traphaco,Room temperature,5264,18.49,1,0,hộp
17/01/2026,Loratadine 10mg,Sanofi,Room temperature,3180,18.02,1,0,hộp
17/01/2026,Omeprazole 20mg,STADA,Room temperature,3217,17.18,1,0,hộp
17/01/2026,Paracetamol 500mg,DHG Pharma,Room temperature,6664,18.71,1,0,hộp
17/01/2026,Salbutamol inhaler,GSK,Cool place,2889,19.02,1,1,chai
17/01/2026,Salonpas,Hisamitsu,Dry place,7128,18.95,1,0,gói
17/01/2026,Smecta,Ipsen,Dry place,4101,17.38,1,0,gói
17/01/2026,Thuốc ho Prospan,Engelhard,Cool place,4829,17.53,1,0,chai
17/01/2026,V-Rohto,Rohto,Cool place,5557,18.38,1,0,chai
17/01/2026,Vitamin C 500mg,DHG Pharma,Room temperature,7819,18.41,1,0,hộp
17/01/2026,Vitamin D3 1000 IU,Nature Made,Room temperature,4311,18.78,1,0,lọ
17/01/2026,Xịt mũi Nazal,Nam Ha Pharma,Cool place,6335,17.56,1,0,chai
18/01/2026,Acetylcysteine syrup,DHG Pharma,Cool place,2693,18.65,1,0,chai
18/01/2026,Amoxicillin-Clavulanate,Glomed,Room temperature,1931,18.20,1,0,hộp
18/01/2026,Coldrex,GSK,Room temperature,6492,17.18,1,0,hộp
18/01/2026,Ibuprofen 200mg,Traphaco,Room temperature,5283,18.62,1,1,hộp
18/01/2026,Loratadine 10mg,Sanofi,Room temperature,3187,17.77,1,0,hộp
18/01/2026,Omeprazole 20mg,STADA,Room temperature,3214,17.20,1,0,hộp
18/01/2026,Paracetamol 500mg,DHG Pharma,Room temperature,6681,18.92,1,0,hộp
18/01/2026,Salbutamol inhaler,GSK,Cool place,2907,19.17,1,0,chai
18/01/2026,Salonpas,Hisamitsu,Dry place,7078,18.99,1,0,gói
18/01/2026,Smecta,Ipsen,Dry place,4108,17.27,1,0,gói
18/01/2026,Thuốc ho Prospan,Engelhard,Cool place,4838,17.23,1,1,chai
18/01/2026,V-Rohto,Rohto,Cool place,5533,18.43,1,1,chai
18/01/2026,Vitamin C 500mg,DHG Pharma,Room temperature,7827,18.23,1,1,hộp
18/01/2026,Vitamin D3 1000 IU,Nature Made,Room temperature,4293,19.02,1,0,lọ
18/01/2026,Xịt mũi Nazal,Nam Ha Pharma,Cool place,6367,17.56,1,0,chai
19/01/2026,Acetylcysteine syrup,DHG Pharma,Cool place,2709,18.67,1,0,chai
19/01/2026,Amoxicillin-Clavulanate,Glomed,Room temperature,1928,18.22,1,0,hộp
19/01/2026,Coldrex,GSK,Room temperature,6487,17.11,1,0,hộp
